"","Est","Var","Country","Date","Upper","Lower"
"878",5.25019072925165,0.0623439757682867,"Seychelles",2020-12-30,5.37487868078822,5.12550277771507
"879",5.25229370408062,0.0625000373206782,"Seychelles",2020-12-31,5.37729377872198,5.12729362943926
"880",5.25625548756995,0.0620250531840142,"Seychelles",2021-01-01,5.38030559393798,5.13220538120192
"881",5.25945731942387,0.0633189774048951,"Seychelles",2021-01-02,5.38609527423366,5.13281936461408
"882",5.2608084097482,0.063788616986374,"Seychelles",2021-01-03,5.38838564372094,5.13323117577545
"883",7.80075470148947,0.0585814030552274,"Sierra Leone",2020-12-14,7.91791750759993,7.68359189537902
"884",7.80207934334925,0.0592470050831147,"Sierra Leone",2020-12-15,7.92057335351548,7.68358533318303
"885",7.80468339995312,0.0606063220314774,"Sierra Leone",2020-12-16,7.92589604401607,7.68347075589016
"886",7.80409364695454,0.0620929139534765,"Sierra Leone",2020-12-17,7.92827947486149,7.67990781904759
"887",7.80462389138324,0.0626800672621099,"Sierra Leone",2020-12-18,7.92998402590746,7.67926375685902
"888",7.80567954476245,0.0628707732399755,"Sierra Leone",2020-12-19,7.9314210912424,7.67993799828249
"889",7.80678696883785,0.0630529924851085,"Sierra Leone",2020-12-20,7.93289295380807,7.68068098386764
"890",7.80708988522567,0.0633528344944201,"Sierra Leone",2020-12-21,7.93379555421451,7.68038421623683
"891",7.8084799766015,0.0648992173548311,"Sierra Leone",2020-12-22,7.93827841131117,7.67868154189184
"892",7.80960599428461,0.0649086833402663,"Sierra Leone",2020-12-23,7.93942336096514,7.67978862760408
"893",7.80942297297384,0.0648528666907002,"Sierra Leone",2020-12-24,7.93912870635524,7.67971723959244
"894",7.81014205956923,0.0650582542470624,"Sierra Leone",2020-12-25,7.94025856806336,7.68002555107511
"895",7.81179145123601,0.0682092160844842,"Sierra Leone",2020-12-26,7.94820988340498,7.67537301906704
"896",7.809884507387,0.0672324577002909,"Sierra Leone",2020-12-27,7.94434942278758,7.67541959198642
"897",7.81265825164286,0.0699081825871067,"Sierra Leone",2020-12-28,7.95247461681707,7.67284188646865
"898",7.81321649083156,0.0697065943640326,"Sierra Leone",2020-12-29,7.95262967955963,7.67380330210349
"899",7.81549221485154,0.0706443812227632,"Sierra Leone",2020-12-30,7.95678097729706,7.67420345240601
"900",7.81479820256502,0.0716017434906372,"Sierra Leone",2020-12-31,7.9580016895463,7.67159471558375
"901",7.81693867177817,0.0715969386775861,"Sierra Leone",2021-01-01,7.96013254913334,7.673744794423
"902",7.81672272315072,0.0736364091760439,"Sierra Leone",2021-01-02,7.96399554150281,7.66944990479863
"903",7.81711523284125,0.0726013408088853,"Sierra Leone",2021-01-03,7.96231791445902,7.67191255122348
"904",8.4792509545406,0.0611233231251411,"Somalia",2020-12-14,8.60149760079088,8.35700430829032
"905",8.48198547759266,0.0612299364569869,"Somalia",2020-12-15,8.60444535050663,8.35952560467868
"906",8.48651793719888,0.0609385402397828,"Somalia",2020-12-16,8.60839501767845,8.36464085671932
"907",8.49003238504028,0.0632747343630011,"Somalia",2020-12-17,8.61658185376628,8.36348291631427
"908",8.49418329658754,0.0619694082232906,"Somalia",2020-12-18,8.61812211303412,8.37024448014096
"909",8.49815022445715,0.0625290821164488,"Somalia",2020-12-19,8.62320838869005,8.37309206022425
"910",8.50225974041603,0.0629478500399433,"Somalia",2020-12-20,8.62815544049591,8.37636404033614
"911",8.50607381287014,0.0618659595982697,"Somalia",2020-12-21,8.62980573206668,8.3823418936736
"912",8.50880336533618,0.0635158687754506,"Somalia",2020-12-22,8.63583510288708,8.38177162778528
"913",8.51312431838595,0.0623578419745565,"Somalia",2020-12-23,8.63784000233507,8.38840863443684
"914",8.51683665257861,0.0625239621039515,"Somalia",2020-12-24,8.64188457678652,8.39178872837071
"915",8.52150536444072,0.0639174068847169,"Somalia",2020-12-25,8.64934017821016,8.39367055067129
"916",8.52458190425685,0.0625336630340245,"Somalia",2020-12-26,8.6496492303249,8.3995145781888
"917",8.52661820258883,0.0625375600047808,"Somalia",2020-12-27,8.65169332259839,8.40154308257927
"918",8.53089880143246,0.064154247439267,"Somalia",2020-12-28,8.65920729631099,8.40259030655392
"919",8.53446954441948,0.0647266023331768,"Somalia",2020-12-29,8.66392274908583,8.40501633975313
"920",8.54005810851469,0.0652476475937853,"Somalia",2020-12-30,8.67055340370226,8.40956281332712
"921",8.54390527330737,0.0636472394287397,"Somalia",2020-12-31,8.67119975216485,8.41661079444989
