"","Est","Var","Country","Date","Upper","Lower"
"288",8.7088287293757,0.0702588090164026,"Djibouti","2021-03-04",8.8493463474085,8.56831111134289
"289",8.71015053218639,0.0704192745321294,"Djibouti","2021-03-05",8.85098908125065,8.56931198312213
"290",8.71000785592879,0.0720538669746572,"Djibouti","2021-03-06",8.8541155898781,8.56590012197947
"291",8.71046205569529,0.0731486750600527,"Djibouti","2021-03-07",8.85675940581539,8.56416470557518
"292",8.71200900521262,0.0741477445705796,"Djibouti","2021-03-08",8.86030449435378,8.56371351607146
"293",8.71023963984011,0.0761741708605078,"Djibouti","2021-03-09",8.86258798156113,8.5578912981191
"294",8.71173379937338,0.0767422015904062,"Djibouti","2021-03-10",8.86521820255419,8.55824939619256
"295",12.0839529468632,0.0588892902633689,"Egypt","2021-02-18",12.2017315273899,11.9661743663364
"296",12.086047814011,0.0605300283278938,"Egypt","2021-02-19",12.2071078706668,11.9649877573552
"297",12.0915068312257,0.0596834813018808,"Egypt","2021-02-20",12.2108737938295,11.972139868622
"298",12.0953106981964,0.0625550727890586,"Egypt","2021-02-21",12.2204208437745,11.9702005526183
"299",12.1003267847551,0.0628972175536278,"Egypt","2021-02-22",12.2261212198624,11.9745323496479
"300",12.1042646992947,0.0634702651303335,"Egypt","2021-02-23",12.2312052295553,11.977324169034
"301",12.1072940199151,0.0635299863524679,"Egypt","2021-02-24",12.2343539926201,11.9802340472102
"302",12.1116048662034,0.0643495621735897,"Egypt","2021-02-25",12.2403039905506,11.9829057418563
"303",12.1124439555752,0.0660905193448132,"Egypt","2021-02-26",12.2446249942648,11.9802629168856
"304",12.1169610562744,0.0681932369220318,"Egypt","2021-02-27",12.2533475301185,11.9805745824304
"305",12.1200087897421,0.0674072941346125,"Egypt","2021-02-28",12.2548233780113,11.9851942014728
"306",12.1245641630801,0.0693996232866376,"Egypt","2021-03-01",12.2633634096534,11.9857649165069
"307",12.1297602119345,0.0683687263632839,"Egypt","2021-03-02",12.2664976646611,11.9930227592079
"308",12.1336248635075,0.0703124436641453,"Egypt","2021-03-03",12.2742497508358,11.9929999761792
"309",12.1359414707323,0.0726972721891088,"Egypt","2021-03-04",12.2813360151105,11.990546926354
"310",12.1417120569458,0.0738254107125905,"Egypt","2021-03-05",12.2893628783709,11.9940612355206
"311",12.1448261695367,0.0753118100904886,"Egypt","2021-03-06",12.2954497897177,11.9942025493557
"312",12.1493699848236,0.0772827934125883,"Egypt","2021-03-07",12.3039355716488,11.9948043979984
"313",12.1512058184581,0.0776645024633341,"Egypt","2021-03-08",12.3065348233848,11.9958768135315
"314",12.1554754254943,0.0791806397719521,"Egypt","2021-03-09",12.3138367050382,11.9971141459504
"315",12.1591381914015,0.078989786641399,"Egypt","2021-03-10",12.3171177646843,12.0011586181187
"316",8.64895107799442,0.0609061770665332,"Equatorial Guinea","2021-02-18",8.77076343212749,8.52713872386135
"317",8.64912192527479,0.0601083528744559,"Equatorial Guinea","2021-02-19",8.7693386310237,8.52890521952588
"318",8.65224237881695,0.0608040042965308,"Equatorial Guinea","2021-02-20",8.77385038741001,8.53063437022388
"319",8.65375071312641,0.061081569535881,"Equatorial Guinea","2021-02-21",8.77591385219817,8.53158757405465
"320",8.65591900871415,0.0612854834082278,"Equatorial Guinea","2021-02-22",8.77848997553061,8.5333480418977
